classa	classb	classc	des_id	pathway_id
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K08734	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K08737	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K08735	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K08736	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K10754	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K10755	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K10756	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K04802	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K10746	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K07466	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K10739	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K10740	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K02327	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K02328	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K03504	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K03505	ko03430
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:osa03430]	K10747	ko03430
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K03111	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K03553	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K02335	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K03655	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10866	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10865	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10867	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K04728	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10683	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K15362	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10728	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K20776	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K12173	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K11864	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K08775	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10881	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K07466	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10739	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10740	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K04482	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10869	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10870	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10871	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10880	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10875	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K02327	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K02328	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K03504	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K03505	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10901	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K03165	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K08991	ko03440
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:osa03440]	K10882	ko03440
Genetic Information Processing	Replication and repair	Non-homologous end-joining [PATH:osa03450]	K10884	ko03450
Genetic Information Processing	Replication and repair	Non-homologous end-joining [PATH:osa03450]	K10885	ko03450
Genetic Information Processing	Replication and repair	Non-homologous end-joining [PATH:osa03450]	K03512	ko03450
Genetic Information Processing	Replication and repair	Non-homologous end-joining [PATH:osa03450]	K10777	ko03450
Genetic Information Processing	Replication and repair	Non-homologous end-joining [PATH:osa03450]	K10886	ko03450
Genetic Information Processing	Replication and repair	Non-homologous end-joining [PATH:osa03450]	K10866	ko03450
Genetic Information Processing	Replication and repair	Non-homologous end-joining [PATH:osa03450]	K10865	ko03450
Genetic Information Processing	Replication and repair	Non-homologous end-joining [PATH:osa03450]	K04799	ko03450
Genetic Information Processing	Replication and repair	Fanconi anemia pathway	-	ko03460
Genetic Information Processing	Information processing in viruses	Viral genome structure	-	ko03230
Genetic Information Processing	Information processing in viruses	Viral replication	-	ko03240
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K22544	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K09578	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K11648	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K14398	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K15436	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K04498	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K06062	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K15188	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K15171	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K15172	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K14290	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K07936	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K12183	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K12195	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K12194	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K12200	ko03250
Genetic Information Processing	Information processing in viruses	Viral life cycle - HIV-1 [PATH:osa03250]	K12196	ko03250
Environmental Information Processing	Membrane transport	ABC transporters [PATH:osa02010]	K05657	ko02010
Environmental Information Processing	Membrane transport	ABC transporters [PATH:osa02010]	K05658	ko02010
Environmental Information Processing	Membrane transport	ABC transporters [PATH:osa02010]	K05662	ko02010
Environmental Information Processing	Membrane transport	ABC transporters [PATH:osa02010]	K05674	ko02010
Environmental Information Processing	Membrane transport	ABC transporters [PATH:osa02010]	K25819	ko02010
Environmental Information Processing	Membrane transport	ABC transporters [PATH:osa02010]	K05681	ko02010
Environmental Information Processing	Membrane transport	ABC transporters [PATH:osa02010]	K08711	ko02010
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS)	-	ko02060
Environmental Information Processing	Membrane transport	Bacterial secretion system	-	ko03070
Environmental Information Processing	Signal transduction	Two-component system	-	ko02020
Environmental Information Processing	Signal transduction	MAPK signaling pathway	-	ko04010
Environmental Information Processing	Signal transduction	MAPK signaling pathway - fly	-	ko04013
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K13420	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K13414	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20603	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20600	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20725	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K13424	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K13413	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20536	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K14512	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20557	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K13449	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K13425	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20772	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20714	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K00940	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20606	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20607	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20535	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K14509	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K14510	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20726	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K17686	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20604	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K14514	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K14513	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K14515	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20553	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K14516	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20547	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K13422	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K14496	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K14497	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K14498	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20716	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K03781	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K02183	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K13447	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20729	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20718	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20717	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:osa04016]	K20558	ko04016
Environmental Information Processing	Signal transduction	MAPK signaling pathway - yeast	-	ko04011
Environmental Information Processing	Signal transduction	ErbB signaling pathway	-	ko04012
Environmental Information Processing	Signal transduction	Ras signaling pathway	-	ko04014
Environmental Information Processing	Signal transduction	Rap1 signaling pathway	-	ko04015
Environmental Information Processing	Signal transduction	Wnt signaling pathway	-	ko04310
Environmental Information Processing	Signal transduction	Notch signaling pathway	-	ko04330
Environmental Information Processing	Signal transduction	Hedgehog signaling pathway	-	ko04340
Environmental Information Processing	Signal transduction	Hedgehog signaling pathway - fly	-	ko04341
Environmental Information Processing	Signal transduction	TGF-beta signaling pathway	-	ko04350
Environmental Information Processing	Signal transduction	Hippo signaling pathway	-	ko04390
Environmental Information Processing	Signal transduction	Hippo signaling pathway - fly	-	ko04391
Environmental Information Processing	Signal transduction	Hippo signaling pathway - multiple species	-	ko04392
Environmental Information Processing	Signal transduction	VEGF signaling pathway	-	ko04370
Environmental Information Processing	Signal transduction	Apelin signaling pathway	-	ko04371
Environmental Information Processing	Signal transduction	JAK-STAT signaling pathway	-	ko04630
Environmental Information Processing	Signal transduction	NF-kappa B signaling pathway	-	ko04064
Environmental Information Processing	Signal transduction	TNF signaling pathway	-	ko04668
Environmental Information Processing	Signal transduction	HIF-1 signaling pathway	-	ko04066
Environmental Information Processing	Signal transduction	FoxO signaling pathway	-	ko04068
Environmental Information Processing	Signal transduction	Calcium signaling pathway	-	ko04020
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K00888	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K19801	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K21797	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K00889	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K01110	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K00921	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K18081	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K00914	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K05857	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K00915	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K00913	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K10572	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K13024	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K15422	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K01092	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K10047	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K18649	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K00901	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K00981	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K00999	ko04070
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:osa04070]	K02183	ko04070
Environmental Information Processing	Signal transduction	Phospholipase D signaling pathway	-	ko04072
Environmental Information Processing	Signal transduction	Sphingolipid signaling pathway	-	ko04071
Environmental Information Processing	Signal transduction	cAMP signaling pathway	-	ko04024
Environmental Information Processing	Signal transduction	cGMP-PKG signaling pathway	-	ko04022
Environmental Information Processing	Signal transduction	PI3K-Akt signaling pathway	-	ko04151
Environmental Information Processing	Signal transduction	AMPK signaling pathway	-	ko04152
Environmental Information Processing	Signal transduction	mTOR signaling pathway	-	ko04150
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K13946	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14484	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14485	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14486	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14487	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14488	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14489	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14490	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14491	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14492	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14493	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14494	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K12126	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K16189	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14496	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14497	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14498	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14432	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14509	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14510	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K13413	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14512	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14513	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14514	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14515	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14516	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K13415	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14499	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14500	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14502	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14503	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14504	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14505	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14506	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K13463	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K13464	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K13422	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14508	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K14431	ko04075
Environmental Information Processing	Signal transduction	Plant hormone signal transduction [PATH:osa04075]	K13449	ko04075
Environmental Information Processing	Signaling molecules and interaction	Neuroactive ligand-receptor interaction	-	ko04080
Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine receptor interaction	-	ko04060
Environmental Information Processing	Signaling molecules and interaction	Viral protein interaction with cytokine and cytokine receptor	-	ko04061
Environmental Information Processing	Signaling molecules and interaction	ECM-receptor interaction	-	ko04512
Environmental Information Processing	Signaling molecules and interaction	Cell adhesion molecules	-	ko04514
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K00889	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K01115	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K01528	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K04646	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K11824	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K11826	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K11827	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12471	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K19366	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K17260	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K18584	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K05757	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K05758	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K05756	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K05755	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K05754	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K03283	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K18465	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K18464	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K18463	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K10364	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K10365	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K18467	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K18466	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K18468	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K11866	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K07897	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12183	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12184	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12185	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12188	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12190	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12189	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12195	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12194	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12193	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12191	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12192	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K15053	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12196	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12199	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12197	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12198	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12200	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K19367	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K17917	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K07889	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12483	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12479	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K07901	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K07904	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12486	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12489	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12492	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K12493	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K18442	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K18443	ko04144
Cellular Processes	Transport and catabolism	Endocytosis [PATH:osa04144]	K07937	ko04144
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K08492	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K08517	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K07889	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K00914	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02145	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02147	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02148	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02149	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02150	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02151	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02152	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02153	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02154	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02146	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02144	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K02155	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K03661	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K07897	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K07374	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K07375	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K00921	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K10956	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K09481	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K07342	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K08057	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K08054	ko04145
Cellular Processes	Transport and catabolism	Phagosome [PATH:osa04145]	K04392	ko04145
Cellular Processes	Transport and catabolism	Lysosome	-	ko04142
